id,latitude,longitude,county,county_fips,state_id,state_name,state_fips,api_request_status
CA001103332,49.2667,-122.5667,,,,,,OK
CA00704S001,49.2667,-68.15,,,,,,OK
CA001101158,49.2833,-122.9167,,,,,,OK
CA001106CL2,49.2833,-122.8833,,,,,,OK
CA001113581,49.2833,-121.2333,,,,,,OK
CA00501A7AR,49.2833,-100.9833,,,,,,OK
CA005010140,49.2833,-99.3,,,,,,OK
CA007061288,49.2833,-73.35,,,,,,OK
GMM00010733,49.2953,8.9064,,,,,,OK
CA001108446,49.3,-123.1167,,,,,,OK
CA001141455,49.3,-117.6333,,,,,,OK
CA001036B06,49.3167,-124.9333,,,,,,OK
CA004015800,49.3167,-102.1167,,,,,,OK
CA00704F0PN,49.3167,-67.3833,,,,,,OK
CA008401295,49.3167,-57.4,,,,,,OK
GME00128650,49.3289,12.0883,,,,,,OK
CA001030230,49.3333,-124.9833,,,,,,OK
CA001026562,49.3333,-124.4,,,,,,OK
CA001106200,49.3333,-123.2667,,,,,,OK
GME00131338,49.3333,9.705,,,,,,OK
GME00126586,49.3444,7.2303,,,,,,OK
CA001024638,49.35,-124.5167,,,,,,OK
CA001020590,49.35,-124.1667,,,,,,OK
CA001108824,49.35,-123.2,,,,,,OK
CA001141457,49.35,-117.7667,,,,,,OK
CA001105658,49.3667,-123.0833,,,,,,OK
CA001113543,49.3667,-121.5,,,,,,OK
CA001113542,49.3667,-121.5,,,,,,OK
CA003044203,49.3667,-110.6833,,,,,,OK
GMM00010724,49.3767,8.1225,,,,,,OK
MGM00044232,49.383,102.7,,,,,,OK
FRE00106184,49.3831,1.1817,,,,,,OK
CA001032730,49.3833,-126.55,,,,,,OK
CA001032731,49.3833,-126.55,,,,,,OK
CA001043152,49.3833,-123.5333,,,,,,OK
CA006070QK6,49.3833,-82.1167,,,,,,OK
FRM00007037,49.384,1.175,,,,,,OK
GME00127954,49.3856,10.1742,,,,,,OK
GME00132094,49.3919,12.6853,,,,,,OK
CA001026565,49.4,-124.6167,,,,,,OK
CA005020725,49.4,-98.3167,,,,,,OK
CA006073980,49.4,-82.45,,,,,,OK
RSM00031624,49.4,133.233,,,,,,OK
CA006073975,49.4167,-82.4667,,,,,,OK
RSM00031594,49.4167,130.0831,,,,,,OK
GM000002288,49.4253,7.7367,,,,,,OK
GME00126838,49.4267,11.2553,,,,,,OK
UPM00033429,49.433,26.983,,,,,,OK
CHM00050564,49.433,127.35,,,,,,OK
CA00110N666,49.4333,-122.9667,,,,,,OK
CA004032322,49.4333,-108.9833,,,,,,OK
CA001047172,49.45,-123.7167,,,,,,OK
RSM00031655,49.45,136.567,,,,,,OK
GME00126946,49.4531,12.4381,,,,,,OK
CA001025240,49.4667,-124.8,,,,,,OK
CA001045100,49.4667,-123.9167,,,,,,OK
CA00112FN0M,49.4667,-120.5167,,,,,,OK
CA001126510,49.4667,-120.5167,,,,,,OK
CA001126146,49.4667,-119.6,,,,,,OK
CA001158692,49.4667,-115.4667,,,,,,OK
CA003050602,49.4667,-114.1833,,,,,,OK
EZM00011487,49.467,13.833,,,,,,OK
GME00122602,49.47,11.8558,,,,,,OK
GME00121402,49.4728,8.1939,,,,,,OK
GME00129250,49.4744,7.0392,,,,,,OK
GME00125974,49.4781,9.7631,,,,,,OK
