id,latitude,longitude,county,county_fips,state_id,state_name,state_fips,api_request_status
CA00616I001,45.0667,-77.8833,,,,,,OK
CA007023075,45.0667,-73.7167,,,,,,OK
CA007028292,45.0667,-72.6833,,,,,,OK
CA008104201,45.0667,-66.45,,,,,,OK
CA008202810,45.0667,-64.4833,,,,,,OK
USS0018D21S,45.07,-118.15,Union,41061,OR,Oregon,41,OK
USS0016D08S,45.07,-116.45,Adams,16003,ID,Idaho,16,OK
USR0000OTUP,45.0708,-119.49,Morrow,41049,OR,Oregon,41,OK
USW00094849,45.0717,-83.5644,Alpena,26007,MI,Michigan,26,OK
USR0000MBIG,45.0733,-107.8886,Big Horn,30003,MT,Montana,30,OK
FRE00106196,45.0742,3.7639,,,,,,OK
USS0017D07S,45.08,-117.55,Union,41061,OR,Oregon,41,OK
FRM00007471,45.081,3.763,,,,,,OK
USC00474027,45.0828,-91.3314,Chippewa,55017,WI,Wisconsin,55,OK
CHM00050949,45.083,124.867,,,,,,OK
RSM00031878,45.083,133.533,,,,,,OK
CA007026916,45.0833,-73.3833,,,,,,OK
USC00177238,45.0853,-67.1206,Washington,23029,ME,Maine,23,OK
USC00272999,45.09,-71.2906,Coos,33007,NH,New Hampshire,33,OK
USC00470904,45.0908,-91.4864,Chippewa,55017,WI,Wisconsin,55,OK
USC00240111,45.0961,-112.0856,Madison,30057,MT,Montana,30,OK
USC00475091,45.0983,-87.6236,Marinette,55075,WI,Wisconsin,55,OK
USR0000ISNA,45.0997,-116.7369,Adams,16003,ID,Idaho,16,OK
USS0021D13S,45.1,-121.75,Clackamas,41005,OR,Oregon,41,OK
ROE00108899,45.1,24.37,,,,,,OK
RSM00034958,45.1,43.45,,,,,,OK
USR0000OWAN,45.1094,-122.1953,Clackamas,41005,OR,Oregon,41,OK
USS0019D03S,45.11,-119.5,Morrow,41049,OR,Oregon,41,OK
USC00393945,45.1125,-103.2683,Butte,46019,SD,South Dakota,46,OK
USR0000OJRI,45.1139,-118.4039,Union,41061,OR,Oregon,41,OK
USR0000MMOO,45.1144,-67.2819,Washington,23029,ME,Maine,23,OK
CA00702FQLF,45.1167,-74.2833,,,,,,OK
CA007025745,45.1167,-74.05,,,,,,OK
USC00358466,45.1219,-122.07,Clackamas,41005,OR,Oregon,41,OK
USC00215400,45.1219,-95.9269,Chippewa,27023,MN,Minnesota,27,OK
USC00214778,45.1278,-94.5347,Meeker,27093,MN,Minnesota,27,OK
USC00475255,45.1308,-90.3439,Taylor,55119,WI,Wisconsin,55,OK
USC00206007,45.1322,-85.6472,Leelanau,26089,MI,Michigan,26,OK
ROE00100900,45.1331,26.85,,,,,,OK
CA006110607,45.1333,-79.4,,,,,,OK
CA007026836,45.1333,-74.35,,,,,,OK
CA007022720,45.1333,-72.2333,,,,,,OK
USC00172440,45.1369,-69.2806,Piscataquis,23021,ME,Maine,23,OK
USS0018D09S,45.15,-118.22,Union,41061,OR,Oregon,41,OK
USR0000ISAL,45.15,-113.9333,Lemhi,16059,ID,Idaho,16,OK
USR0000WANT,45.15,-89.15,Langlade,55067,WI,Wisconsin,55,OK
CA007021840,45.15,-71.8,,,,,,OK
USC00202381,45.1517,-85.1325,Charlevoix,26029,MI,Michigan,26,OK
USC00179891,45.1542,-67.3986,Washington,23029,ME,Maine,23,OK
USR0000MTIM,45.1569,-109.3606,Carbon,30009,MT,Montana,30,OK
USW00004137,45.1581,-113.0058,Beaverhead,30001,MT,Montana,30,OK
CA007027039,45.1667,-73.6833,,,,,,OK
ROM00015360,45.1667,29.7331,,,,,,OK
USR0000MYEL,45.1672,-111.3508,Gallatin,30031,MT,Montana,30,OK
USC00200925,45.1672,-84.9139,Charlevoix,26029,MI,Michigan,26,OK
USS0013D19S,45.17,-113.58,Beaverhead,30001,MT,Montana,30,OK
USS0013D10S,45.17,-113.5,Beaverhead,30001,MT,Montana,30,OK
USC00208417,45.1703,-84.4397,Otsego,26137,MI,Michigan,26,OK
USC00472626,45.1708,-87.1539,Door,55029,WI,Wisconsin,55,OK
USC00108080,45.1731,-113.8856,Lemhi,16059,ID,Idaho,16,OK
USC00245870,45.1758,-105.7517,Powder River,30075,MT,Montana,30,OK
USC00246918,45.1769,-109.2572,Carbon,30009,MT,Montana,30,OK
USC00173261,45.1775,-67.7742,Washington,23029,ME,Maine,23,OK
USC00355681,45.1783,-122.5064,Clackamas,41005,OR,Oregon,41,OK
USC00475364,45.1786,-89.6617,Lincoln,55069,WI,Wisconsin,55,OK
CA006100285,45.1833,-76.1167,,,,,,OK
USC00202382,45.1864,-85.1478,Charlevoix,26029,MI,Michigan,26,OK
USC00171975,45.1872,-69.1842,Piscataquis,23021,ME,Maine,23,OK
USS0021D12S,45.19,-121.69,Wasco,41065,OR,Oregon,41,OK
USS0019D02S,45.19,-119.25,Morrow,41049,OR,Oregon,41,OK
USS0018D08S,45.19,-118.55,Umatilla,41059,OR,Oregon,41,OK
USS0015D01S,45.19,-115.97,Valley,16085,ID,Idaho,16,OK
USS0009D16S,45.19,-109.35,Carbon,30009,MT,Montana,30,OK
USC00219001,45.19,-95.0586,Kandiyohi,27067,MN,Minnesota,27,OK
USW00094273,45.1947,-123.1339,Yamhill,41071,OR,Oregon,41,OK
CA007027520,45.2,-71.5,,,,,,OK
USC00351682,45.205,-123.8925,Tillamook,41057,OR,Oregon,41,OK
USC00242409,45.2089,-112.6389,Beaverhead,30001,MT,Montana,30,OK
USC00240088,45.2089,-104.2647,Carter,30011,MT,Montana,30,OK
USS0017D02S,45.21,-117.19,Wallowa,41063,OR,Oregon,41,OK
USR0000OCED,45.2117,-123.7719,Yamhill,41071,OR,Oregon,41,OK
USC00477174,45.2142,-91.8875,Barron,55005,WI,Wisconsin,55,OK
CA007027540,45.2167,-73.85,,,,,,OK
CA007026734,45.2167,-73.2,,,,,,OK
CA008104935,45.2167,-67.25,,,,,,OK
CHM00050968,45.217,127.967,,,,,,OK
USR0000ORYE,45.2172,-123.5356,Tillamook,41057,OR,Oregon,41,OK
USS0010D12S,45.22,-110.24,Park,30067,MT,Montana,30,OK
USC00473698,45.2236,-91.1269,Chippewa,55017,WI,Wisconsin,55,OK
USC00395531,45.2267,-96.6233,Grant,46051,SD,South Dakota,46,OK
CA006128330,45.2333,-81.6333,,,,,,OK
CA008204193,45.2333,-63.05,,,,,,OK
USS0009D21S,45.24,-109.46,Carbon,30009,MT,Montana,30,OK
USR0000OWAM,45.2406,-121.453,Wasco,41065,OR,Oregon,41,OK
USC00245961,45.2436,-109.7311,Stillwater,30095,MT,Montana,30,OK
USW00094281,45.2486,-122.7686,Marion,41047,OR,Oregon,41,OK
USS0023D03S,45.25,-123.28,Yamhill,41071,OR,Oregon,41,OK
USS0021D35S,45.25,-121.74,Clackamas,41005,OR,Oregon,41,OK
CA006105397,45.25,-74.9667,,,,,,OK
KZ000035969,45.25,67.067,,,,,,OK
USC00210190,45.2533,-93.2928,Anoka,27003,MN,Minnesota,27,OK
USW00024138,45.2575,-112.5545,Beaverhead,30001,MT,Montana,30,OK
CA007024440,45.2667,-72.1167,,,,,,OK
USC00352693,45.2694,-122.3167,Clackamas,41005,OR,Oregon,41,OK
USS0018D06S,45.27,-118.85,Umatilla,41059,OR,Oregon,41,OK
USS0017D06S,45.27,-117.69,Union,41061,OR,Oregon,41,OK
USS0017D18S,45.27,-117.17,Wallowa,41063,OR,Oregon,41,OK
USS0011D19S,45.27,-111.43,Madison,30057,MT,Montana,30,OK
USS0010D31S,45.27,-110.25,Park,30067,MT,Montana,30,OK
USR0000MWIC,45.2706,-110.5433,Park,30067,MT,Montana,30,OK
USC00240775,45.2775,-111.3253,Gallatin,30031,MT,Montana,30,OK
CHM00050978,45.283,130.949,,,,,,OK
CA006107276,45.2833,-75.0667,,,,,,OK
USR0000MFOH,45.2969,-106.1614,Powder River,30075,MT,Montana,30,OK
CA007014290,45.3,-74.05,,,,,,OK
CA00702LED4,45.3,-73.35,,,,,,OK
CA007022320,45.3,-72.9,,,,,,OK
USC00353402,45.3008,-121.7425,Clackamas,41005,OR,Oregon,41,OK
USC00470175,45.3011,-92.3631,Polk,55095,WI,Wisconsin,55,OK
USR0000MCSA,45.3028,-93.1011,Anoka,27003,MN,Minnesota,27,OK
USC00357127,45.3033,-122.9133,Yamhill,41071,OR,Oregon,41,OK
USC00398116,45.3036,-97.0625,Roberts,46109,SD,South Dakota,46,OK
USC00212500,45.3047,-93.5842,Sherburne,27141,MN,Minnesota,27,OK
USC00249240,45.3128,-107.9383,Big Horn,30003,MT,Montana,30,OK
USR0000MWOL,45.3131,-107.1719,Big Horn,30003,MT,Montana,30,OK
USC00354622,45.3167,-118.0747,Union,41061,OR,Oregon,41,OK
USC00210667,45.3167,-95.6167,Swift,27151,MN,Minnesota,27,OK
CA006106001,45.3167,-75.6667,,,,,,OK
CA007011947,45.3167,-74.1667,,,,,,OK
CA008104901,45.3167,-65.8833,,,,,,OK
USC00201468,45.3172,-85.2672,Charlevoix,26029,MI,Michigan,26,OK
USR0000OHAR,45.3192,-116.8675,Wallowa,41063,OR,Oregon,41,OK
USS0021D08S,45.32,-121.72,Clackamas,41005,OR,Oregon,41,OK
USR0000OPAT,45.3222,-120.925,Sherman,41055,OR,Oregon,41,OK
USC00247740,45.3242,-105.9136,Powder River,30075,MT,Montana,30,OK
USC00174681,45.3242,-68.5831,Penobscot,23019,ME,Maine,23,OK
USC00241102,45.3261,-108.9092,Carbon,30009,MT,Montana,30,OK
USR0000MFRE,45.33,-112.9128,Beaverhead,30001,MT,Montana,30,OK
USC00212881,45.3317,-92.8983,Chisago,27025,MN,Minnesota,27,OK
USC00399004,45.3331,-97.5228,Day,46037,SD,South Dakota,46,OK
RIE00111909,45.3331,19.85,,,,,,OK
USR0000MFOU,45.3333,-110.2167,Sweet Grass,30097,MT,Montana,30,OK
CA0061219J2,45.3333,-81.7333,,,,,,OK
USR0000ISKU,45.3367,-114.4681,Lemhi,16059,ID,Idaho,16,OK
USR0000MPRY,45.3375,-108.4908,Big Horn,30003,MT,Montana,30,OK
USC00242793,45.3394,-111.7122,Madison,30057,MT,Montana,30,OK
USR0000MENN,45.35,-111.7344,Madison,30057,MT,Montana,30,OK
CA006116257,45.35,-80.05,,,,,,OK
CA008202318,45.35,-60.9833,,,,,,OK
RSM00034954,45.35,42.85,,,,,,OK
USC00214373,45.3533,-94.3056,Stearns,27145,MN,Minnesota,27,OK
USC00107706,45.3542,-116.395,Idaho,16049,ID,Idaho,16,OK
USR0000OPO2,45.3547,-117.7044,Union,41061,OR,Oregon,41,OK
USR0000IKRI,45.3556,-113.8933,Lemhi,16059,ID,Idaho,16,OK
USC00356334,45.3558,-122.6047,Clackamas,41005,OR,Oregon,41,OK
USC00471897,45.3581,-88.1922,Marinette,55075,WI,Wisconsin,55,OK
USC00478905,45.3583,-86.8911,Door,55029,WI,Wisconsin,55,OK
USS0018D20S,45.36,-118.47,Umatilla,41059,OR,Oregon,41,OK
USC00206510,45.3614,-84.9511,Emmet,26047,MI,Michigan,26,OK
USC00353827,45.3653,-119.5639,Morrow,41049,OR,Oregon,41,OK
CA007024280,45.3667,-71.8167,,,,,,OK
CA007027802,45.3667,-71.5333,,,,,,OK
USC00244896,45.3675,-112.0964,Madison,30057,MT,Montana,30,OK
USR0000OEAG,45.3686,-122.3311,Clackamas,41005,OR,Oregon,41,OK
USC00206507,45.3725,-84.9767,Emmet,26047,MI,Michigan,26,OK
USC00174683,45.3753,-68.5083,Penobscot,23019,ME,Maine,23,OK
USR0000ILOD,45.3786,-115.1872,Idaho,16049,ID,Idaho,16,OK
USC00478978,45.3803,-87.9567,Marinette,55075,WI,Wisconsin,55,OK
IT000016090,45.3831,10.8667,,,,,,OK
USR0000IIND,45.3833,-114.1667,Lemhi,16059,ID,Idaho,16,OK
CA006105976,45.3833,-75.7167,,,,,,OK
CA006105978,45.3833,-75.7167,,,,,,OK
CA007024100,45.3833,-73.4333,,,,,,OK
CA007022800,45.3833,-72.7167,,,,,,OK
USC00210287,45.3856,-96.1258,Big Stone,27011,MN,Minnesota,27,OK
USS0010D16S,45.4,-110.96,Gallatin,30031,MT,Montana,30,OK
CA007024627,45.4,-73.1333,,,,,,OK
CA007020828,45.4,-72.2667,,,,,,OK
UPM00033983,45.4,36.4167,,,,,,OK
KZ000035925,45.4,56.2,,,,,,OK
USC00393316,45.4008,-101.8103,Ziebach,46137,SD,South Dakota,46,OK
USC00399337,45.4078,-96.8619,Roberts,46109,SD,South Dakota,46,OK
USS0012D11S,45.41,-112.96,Beaverhead,30001,MT,Montana,30,OK
USC00206184,45.4108,-84.2233,Presque Isle,26141,MI,Michigan,26,OK
USC00477464,45.4117,-92.6467,Polk,55095,WI,Wisconsin,55,OK
USC00390120,45.4133,-97.9067,Day,46037,SD,South Dakota,46,OK
USC00477132,45.4167,-91.7725,Barron,55005,WI,Wisconsin,55,OK
CA008204402,45.4167,-64.35,,,,,,OK
CA008201390,45.4167,-63.4667,,,,,,OK
KZ000036786,45.417,79.933,,,,,,OK
JA000047401,45.417,141.683,,,,,,OK
USS0010D24S,45.42,-110.09,Sweet Grass,30097,MT,Montana,30,OK
ROE00108890,45.42,22.25,,,,,,OK
USC00398980,45.4247,-97.3269,Day,46037,SD,South Dakota,46,OK
USC00398307,45.4283,-101.0764,Dewey,46041,SD,South Dakota,46,OK
USC00358498,45.4294,-123.7619,Tillamook,41057,OR,Oregon,41,OK
USS0021D33S,45.43,-121.86,Clackamas,41005,OR,Oregon,41,OK
ITM00016088,45.432,10.268,,,,,,OK
CA00702FHL8,45.4333,-73.9333,,,,,,OK
CA007028123,45.4333,-71.6833,,,,,,OK
USC00246190,45.435,-109.8081,Stillwater,30095,MT,Montana,30,OK
USC00178792,45.4353,-67.7214,Washington,23029,ME,Maine,23,OK
USC00241127,45.4442,-105.4072,Powder River,30075,MT,Montana,30,OK
USC00394206,45.4472,-99.0386,Edmunds,46045,SD,South Dakota,46,OK
USC00353770,45.4486,-122.1547,Clackamas,41005,OR,Oregon,41,OK
USS0022D03S,45.45,-122.03,Clackamas,41005,OR,Oregon,41,OK
ROM00015280,45.45,25.45,,,,,,OK
MGM00044336,45.45,103.9,,,,,,OK
USR0000MSQU,45.4511,-111.2189,Gallatin,30031,MT,Montana,30,OK
USC00397277,45.4528,-99.3358,Edmunds,46045,SD,South Dakota,46,OK
USC00358494,45.4539,-123.8519,Tillamook,41057,OR,Oregon,41,OK
USC00390022,45.4553,-98.4142,Brown,46013,SD,South Dakota,46,OK
USW00014929,45.4558,-98.4131,Brown,46013,SD,South Dakota,46,OK
USR0000OTIL,45.4569,-123.8031,Tillamook,41057,OR,Oregon,41,OK
USR0000MFIS,45.4581,-109.5714,Stillwater,30095,MT,Montana,30,OK
USR0000OPOL,45.4586,-121.4464,Wasco,41065,OR,Oregon,41,OK
USS0021D04S,45.46,-121.7,Hood River,41027,OR,Oregon,41,OK
USW00094626,45.4622,-69.5953,Piscataquis,23021,ME,Maine,23,OK
USC00474391,45.465,-91.1236,Rusk,55107,WI,Wisconsin,55,OK
CA00702S006,45.4667,-73.75,,,,,,OK
CA007025251,45.4706,-73.7408,,,,,,OK
USC00244506,45.4733,-109.0106,Carbon,30009,MT,Montana,30,OK
USC00356634,45.4756,-118.8253,Umatilla,41059,OR,Oregon,41,OK
USC00355734,45.4825,-120.7236,Sherman,41055,OR,Oregon,41,OK
