id,latitude,longitude,county,county_fips,state_id,state_name,state_fips,api_request_status
USW00093953,35.6567,-95.3614,Muskogee,40101,OK,Oklahoma,40,OK
USW00003029,35.6575,-109.0614,Apache,04001,AZ,Arizona,04,OK
USC00316236,35.6631,-82.3444,Buncombe,37021,NC,North Carolina,37,OK
USR0000CWAL,35.6647,-118.0569,Kern,06029,CA,California,06,OK
USR0000TCED,35.6667,-101.5667,Hutchinson,48233,TX,Texas,48,OK
JA000047638,35.667,138.55,,,,,,OK
USC00316380,35.6672,-82.1236,McDowell,37111,NC,North Carolina,37,OK
USW00093209,35.6697,-120.6283,San Luis Obispo,06079,CA,California,06,OK
TSE00147773,35.67,10.1,,,,,,OK
USC00313238,35.6708,-78.6608,Wake,37183,NC,North Carolina,37,OK
USC00405882,35.6722,-85.7811,Warren,47177,TN,Tennessee,47,OK
USC00408540,35.6764,-84.8547,Rhea,47143,TN,Tennessee,47,OK
USC00316122,35.6811,-78.9156,Wake,37183,NC,North Carolina,37,OK
USR0000TBLE,35.6819,-85.2733,Bledsoe,47007,TN,Tennessee,47,OK
IR000407540,35.683,51.317,,,,,,OK
JA000047662,35.683,139.767,,,,,,OK
USC00317615,35.6836,-80.4822,Rowan,37159,NC,North Carolina,37,OK
USC00043882,35.6842,-121.1683,San Luis Obispo,06079,CA,California,06,OK
USC00315340,35.6847,-82.0083,McDowell,37111,NC,North Carolina,37,OK
USC00033821,35.6872,-90.0964,Mississippi,05093,AR,Arkansas,05,OK
USW00093104,35.6875,-117.6931,Kern,06029,CA,California,06,OK
USC00403420,35.6878,-83.5372,Sevier,47155,TN,Tennessee,47,OK
USC00319476,35.6939,-77.9461,Wilson,37195,NC,North Carolina,37,OK
USW00003024,35.695,-101.395,Hutchinson,48233,TX,Texas,48,OK
USC00317618,35.6967,-80.6225,Rowan,37159,NC,North Carolina,37,OK
USS0005P04S,35.7,-105.81,Santa Fe,35049,NM,New Mexico,35,OK
USC00418040,35.7047,-101.5492,Hutchinson,48233,TX,Texas,48,OK
USC00401720,35.7047,-86.4869,Rutherford,47149,TN,Tennessee,47,OK
USC00310286,35.7083,-79.8381,Randolph,37151,NC,North Carolina,37,OK
USC00404568,35.7103,-88.8222,Madison,47113,TN,Tennessee,47,OK
USC00311949,35.7108,-76.1269,Tyrrell,37177,NC,North Carolina,37,OK
USC00311535,35.72,-78.7878,Wake,37183,NC,North Carolina,37,OK
USC00031935,35.7214,-92.6961,Searcy,05129,AR,Arkansas,05,OK
USR0000CWOF,35.7217,-118.4989,Kern,06029,CA,California,06,OK
USC00043463,35.7269,-118.7006,Kern,06029,CA,California,06,OK
USC00315838,35.7297,-81.6728,Burke,37023,NC,North Carolina,37,OK
USC00346620,35.7319,-97.9714,Kingfisher,40073,OK,Oklahoma,40,OK
JA000047648,35.733,140.85,,,,,,OK
USC00311700,35.7336,-79.0033,Chatham,37037,NC,North Carolina,37,OK
USW00003810,35.7425,-81.3819,Catawba,37035,NC,North Carolina,37,OK
USC00310212,35.7425,-78.8369,Wake,37183,NC,North Carolina,37,OK
USR0000NPOC,35.7469,-76.5108,Washington,37187,NC,North Carolina,37,OK
USC00405358,35.7522,-87.7958,Perry,47135,TN,Tennessee,47,OK
USW00053155,35.7553,-112.3375,Coconino,04005,AZ,Arizona,04,OK
USR0000NGRF,35.7564,-82.0439,McDowell,37111,NC,North Carolina,37,OK
USC00315923,35.7586,-82.2711,Yancey,37199,NC,North Carolina,37,OK
USC00030460,35.7594,-91.6383,Independence,05063,AR,Arkansas,05,OK
USC00317924,35.7608,-79.4625,Chatham,37037,NC,North Carolina,37,OK
USC00049035,35.7636,-117.3908,San Bernardino,06071,CA,California,06,OK
USC00408953,35.7636,-86.9322,Williamson,47187,TN,Tennessee,47,OK
USC00042346,35.7683,-119.26,Kern,06029,CA,California,06,OK
USR0000NBUS,35.7694,-82.1917,Yancey,37199,NC,North Carolina,37,OK
USS0005P09S,35.77,-105.78,Santa Fe,35049,NM,New Mexico,35,OK
USR0000CHOR,35.7706,-115.9092,San Bernardino,06071,CA,California,06,OK
USC00294369,35.7783,-106.6872,Sandoval,35043,NM,New Mexico,35,OK
USS0005P08S,35.78,-105.54,San Miguel,35047,NM,New Mexico,35,OK
MOE00147752,35.78,-5.82,,,,,,OK
USR0000ATRU,35.7825,-113.7942,Mohave,04015,AZ,Arizona,04,OK
USC00405158,35.7875,-84.2622,Loudon,47105,TN,Tennessee,47,OK
USC00317079,35.7908,-78.6989,Wake,37183,NC,North Carolina,37,OK
USR0000NLEX,35.7922,-80.312,Davidson,37057,NC,North Carolina,37,OK
USC00400049,35.7978,-89.1175,Crockett,47033,TN,Tennessee,47,OK
USC00299031,35.7992,-107.1814,Sandoval,35043,NM,New Mexico,35,OK
USC00295937,35.8022,-103.9439,Harding,35021,NM,New Mexico,35,OK
USC00315356,35.8033,-82.6658,Madison,37115,NC,North Carolina,37,OK
USC00407808,35.8092,-85.6417,Warren,47177,TN,Tennessee,47,OK
