id,latitude,longitude,county,county_fips,state_id,state_name,state_fips,api_request_status
BOM00026759,54.267,28.5,,,,,,OK
CA001066482,54.2833,-130.45,,,,,,OK
CA003010010,54.2833,-112.9667,,,,,,OK
CA003016022,54.2833,-112.5,,,,,,OK
CA003015673,54.2833,-111.45,,,,,,OK
CA001068250,54.3,-130.8833,,,,,,OK
CA001064728,54.3,-130.6167,,,,,,OK
CA003066367,54.3,-113.5167,,,,,,OK
UKM00003257,54.3,-1.53,,,,,,OK
BOM00026774,54.3,30.933,,,,,,OK
RSM00029724,54.3,80.5,,,,,,OK
RSM00032477,54.3,155.93,,,,,,OK
GME00121846,54.3008,9.3169,,,,,,OK
CA003061975,54.3167,-113.95,,,,,,OK
GME00123934,54.3206,10.6742,,,,,,OK
GME00131050,54.3208,9.8058,,,,,,OK
NLE00113670,54.3256,2.9356,,,,,,OK
GME00128218,54.3294,8.6028,,,,,,OK
RSM00029736,54.333,84.217,,,,,,OK
GME00125326,54.3406,12.7106,,,,,,OK
UK000047811,54.35,-6.65,,,,,,OK
GME00127462,54.3656,13.4783,,,,,,OK
CA003081690,54.3667,-110.8667,,,,,,OK
KZ000028766,54.367,66.967,,,,,,OK
RSM00028786,54.367,71.75,,,,,,OK
RSM00029706,54.367,77.283,,,,,,OK
RSM00029726,54.367,81.95,,,,,,OK
RSM00029766,54.367,92.133,,,,,,OK
GME00121030,54.3756,10.1439,,,,,,OK
CA001091174,54.3833,-125.9667,,,,,,OK
CA001073615,54.4,-126.6667,,,,,,OK
CA003075937,54.4167,-117.7333,,,,,,OK
CA003062660,54.4167,-114.7667,,,,,,OK
CA003081680,54.4167,-110.2833,,,,,,OK
RSM00026795,54.417,34.017,,,,,,OK
RSM00028705,54.417,51.1,,,,,,OK
CA001068134,54.4667,-128.5833,,,,,,OK
RSM00030554,54.47,113.58,,,,,,OK
RSM00027776,54.483,46.7,,,,,,OK
CA001068131,54.5,-128.6167,,,,,,OK
CA003065475,54.5,-111.7,,,,,,OK
EIE00107808,54.5,-8.1789,,,,,,OK
BOM00026763,54.5,30.417,,,,,,OK
RSM00028704,54.5,50.4,,,,,,OK
GME00121066,54.5003,10.2744,,,,,,OK
GME00131902,54.5281,9.0439,,,,,,OK
GME00102193,54.5289,9.5492,,,,,,OK
GME00102201,54.5294,11.0617,,,,,,OK
CA001063298,54.5667,-130.7,,,,,,OK
GME00123754,54.5767,13.1056,,,,,,OK
RSM00028711,54.583,52.8,,,,,,OK
CA001063303,54.5833,-130.7,,,,,,OK
RSM00030504,54.6,100.63,,,,,,OK
LH000026713,54.633,22.783,,,,,,OK
RSM00027752,54.633,43.233,,,,,,OK
LH000026730,54.6331,25.1,,,,,,OK
CA003060330,54.6333,-113.3833,,,,,,OK
GME00130906,54.6408,10.0244,,,,,,OK
UKM00003917,54.658,-6.216,,,,,,OK
GME00129106,54.6667,9.8044,,,,,,OK
GME00121018,54.6817,13.4367,,,,,,OK
CA005050919,54.6833,-101.6833,,,,,,OK
RSM00029712,54.7,78.667,,,,,,OK
CA003060L20,54.7167,-113.2833,,,,,,OK
RSM00026702,54.7167,20.55,,,,,,OK
RSM00028722,54.7167,55.8331,,,,,,OK
RSM00031253,54.7167,128.8667,,,,,,OK
PL000012120,54.75,17.5331,,,,,,OK
RSM00026781,54.75,32.0667,,,,,,OK
RSM00029752,54.75,88.82,,,,,,OK
CA003063686,54.7667,-112.0167,,,,,,OK
CA005050920,54.7667,-101.8833,,,,,,OK
CA003060406,54.7833,-112.8333,,,,,,OK
GME00125146,54.7925,8.9492,,,,,,OK
CA007117827,54.8,-66.8,,,,,,OK
CA007117823,54.8,-66.8,,,,,,OK
RSM00030521,54.8,105.1667,,,,,,OK
RSM00027679,54.817,46.583,,,,,,OK
RSM00031174,54.83,137.53,,,,,,OK
RSM00027627,54.833,38.15,,,,,,OK
KZ000028676,54.8331,69.15,,,,,,OK
CA001077499,54.8333,-127.1833,,,,,,OK
NLE00155464,54.8539,4.7275,,,,,,OK
BOM00026657,54.883,27.75,,,,,,OK
LH000026629,54.8831,23.8331,,,,,,OK
RSM00029698,54.8831,99.0331,,,,,,OK
KZ000028687,54.9,70.45,,,,,,OK
CA004063623,54.9167,-109.9667,,,,,,OK
RSM00027648,54.95,41.7667,,,,,,OK
RSM00027697,54.95,48.817,,,,,,OK
CA006016295,54.9833,-85.4333,,,,,,OK
RSM00027665,55.0,44.5,,,,,,OK
GME00102185,55.0125,8.4125,,,,,,OK
RSM00028698,55.0167,73.3831,,,,,,OK
RSM00027606,55.017,36.483,,,,,,OK
USW00025381,55.0456,-131.5878,Prince of Wales-Hyder,02198,AK,Alaska,02,OK
BOM00026645,55.05,26.317,,,,,,OK
USC00505854,55.0856,-131.59,Prince of Wales-Hyder,02198,AK,Alaska,02,OK
CA003076680,55.1,-117.2,,,,,,OK
RSM00030439,55.117,109.75,,,,,,OK
CA004064149,55.15,-105.2667,,,,,,OK
BOM00026666,55.167,30.217,,,,,,OK
RSM00026695,55.167,34.4,,,,,,OK
RSM00027675,55.18,46.33,,,,,,OK
RSM00030499,55.183,124.667,,,,,,OK
CA003070600,55.2,-119.4,,,,,,OK
RSM00029605,55.2,75.97,,,,,,OK
RSM00032618,55.2,165.98,,,,,,OK
RSM00029654,55.217,87.65,,,,,,OK
USW00025624,55.2208,-162.7325,Aleutians East,02013,AK,Alaska,02,OK
RSM00029636,55.233,84.4,,,,,,OK
RSM00028666,55.25,67.3,,,,,,OK
RSM00029645,55.25,86.22,,,,,,OK
RSM00029676,55.25,94.883,,,,,,OK
RSM00029602,55.283,76.6,,,,,,OK
CA00107G879,55.2833,-127.1667,,,,,,OK
CA001184791,55.3,-123.1333,,,,,,OK
CA003065997,55.3,-114.7833,,,,,,OK
CA003065995,55.3,-114.7833,,,,,,OK
DA000032020,55.3,14.7831,,,,,,OK
RSM00029631,55.3,82.75,,,,,,OK
RSM00029653,55.3,89.817,,,,,,OK
UK000003162,55.3167,-3.2,,,,,,OK
RSM00027643,55.333,42.117,,,,,,OK
RSM00029612,55.3331,78.3667,,,,,,OK
USW00025630,55.3472,-160.4661,Aleutians East,02013,AK,Alaska,02,OK
CA003076366,55.35,-118.4,,,,,,OK
USR0000AHAI,55.3503,-132.6983,Prince of Wales-Hyder,02198,AK,Alaska,02,OK
USW00025325,55.3567,-131.7117,Ketchikan Gateway,02130,AK,Alaska,02,OK
BOM00026643,55.367,27.467,,,,,,OK
RSM00027653,55.367,43.783,,,,,,OK
EI000003980,55.3717,-7.34,,,,,,OK
SWE00137494,55.38,12.82,,,,,,OK
RSM00027611,55.383,36.7,,,,,,OK
RSM00029662,55.383,91.667,,,,,,OK
RSM00030405,55.383,101.033,,,,,,OK
NLE00113682,55.3992,3.8103,,,,,,OK
CA003063165,55.4,-116.4833,,,,,,OK
CA003073740,55.4167,-119.25,,,,,,OK
RSM00028621,55.417,55.533,,,,,,OK
CA008502400,55.45,-60.2167,,,,,,OK
USC00504594,55.4519,-131.8183,Ketchikan Gateway,02130,AK,Alaska,02,OK
RSM00028661,55.4667,65.4,,,,,,OK
BOM00026653,55.467,28.767,,,,,,OK
RSM00030455,55.467,113.617,,,,,,OK
USC00502227,55.4772,-133.1408,Prince of Wales-Hyder,02198,AK,Alaska,02,OK
SWE00137512,55.49,14.05,,,,,,OK
SWE00137510,55.49,14.32,,,,,,OK
LH000026547,55.517,26.3,,,,,,OK
RSM00027507,55.517,35.033,,,,,,OK
USR0000AHLM,55.5297,-131.3661,Ketchikan Gateway,02130,AK,Alaska,02,OK
LH000026633,55.533,25.6,,,,,,OK
RSM00027577,55.533,45.5,,,,,,OK
CA004063605,55.5333,-102.35,,,,,,OK
SWE00137522,55.54,13.37,,,,,,OK
USC00504899,55.5517,-133.0647,Prince of Wales-Hyder,02198,AK,Alaska,02,OK
SWE00137534,55.5714,13.0731,,,,,,OK
USW00025367,55.58,-133.075,Prince of Wales-Hyder,02198,AK,Alaska,02,OK
RSM00032411,55.5831,155.5831,,,,,,OK
RSM00027539,55.6,40.65,,,,,,OK
CA003075160,55.6167,-118.3,,,,,,OK
LH000026518,55.617,22.233,,,,,,OK
RSM00029587,55.633,95.467,,,,,,OK
CA001181508,55.6833,-121.6333,,,,,,OK
USC00509148,55.6917,-132.5247,Prince of Wales-Hyder,02198,AK,Alaska,02,OK
LH000026509,55.7331,21.0667,,,,,,OK
RSM00027595,55.7331,49.2,,,,,,OK
USR0000ATHO,55.75,-132.9833,Prince of Wales-Hyder,02198,AK,Alaska,02,OK
CA001182289,55.75,-120.1833,,,,,,OK
LH000026529,55.75,24.383,,,,,,OK
RSM00027523,55.767,38.683,,,,,,OK
RSM00028506,55.77,52.0694,,,,,,OK
RSM00030433,55.78,109.55,,,,,,OK
CA003075601,55.7833,-118.6667,,,,,,OK
CA003072151,55.8,-117.8833,,,,,,OK
CA005062922,55.8,-97.8667,,,,,,OK
RSM00029576,55.8,94.333,,,,,,OK
BOM00026554,55.817,27.95,,,,,,OK
RSM00027612,55.8331,37.6167,,,,,,OK
CA004060983,55.8333,-108.4167,,,,,,OK
RSM00026585,55.85,32.95,,,,,,OK
RSM00029524,55.85,80.033,,,,,,OK
SWE00137588,55.86,13.67,,,,,,OK
LG000026544,55.867,26.617,,,,,,OK
RSM00027511,55.9,36.817,,,,,,OK
USC00503821,55.9158,-130.0258,Prince of Wales-Hyder,02198,AK,Alaska,02,OK
CA003073535,55.9167,-117.1167,,,,,,OK
SWE00137612,55.95,15.7,,,,,,OK
RSM00029594,55.95,98.0,,,,,,OK
RSM00030493,55.97,124.88,,,,,,OK
SWE00137628,56.01,14.85,,,,,,OK
CA006012501,56.0167,-87.6833,,,,,,OK
SWE00137636,56.03,12.77,,,,,,OK
CA005061422,56.0333,-96.5167,,,,,,OK
RSM00030328,56.05,105.83,,,,,,OK
RSM00028552,56.08,63.63,,,,,,OK
RSM00028522,56.083,56.583,,,,,,OK
RSM00028541,56.083,60.3,,,,,,OK
CA003075770,56.0833,-119.35,,,,,,OK
CA003072525,56.0833,-118.4333,,,,,,OK
RSM00028573,56.0994,69.43,,,,,,OK
RSM00028593,56.1,74.633,,,,,,OK
RSM00029562,56.1,91.667,,,,,,OK
CA003070800,56.1167,-117.8833,,,,,,OK
RSM00027532,56.117,40.35,,,,,,OK
RSM00029563,56.117,92.2,,,,,,OK
SWE00137680,56.15,15.59,,,,,,OK
SWE00137686,56.18,14.85,,,,,,OK
SWE00137692,56.2,16.3997,,,,,,OK
LH000026531,56.2,24.7667,,,,,,OK
RSM00028502,56.2,51.1,,,,,,OK
RSM00029581,56.2,95.633,,,,,,OK
RSM00029551,56.217,87.75,,,,,,OK
RSM00032408,56.217,162.467,,,,,,OK
RSM00029553,56.233,89.583,,,,,,OK
CA001183001,56.2333,-120.7333,,,,,,OK
SWE00137718,56.25,12.54,,,,,,OK
SWE00137724,56.26,15.27,,,,,,OK
RSM00027459,56.2667,44.0,,,,,,OK
SWE00158613,56.28,13.94,,,,,,OK
RSM00029467,56.28,90.5,,,,,,OK
RSM00030309,56.28,101.75,,,,,,OK
RSM00031137,56.28,131.13,,,,,,OK
SWE00137732,56.29,12.85,,,,,,OK
USR0000AZAR,56.3,-132.8486,Wrangell,02275,AK,Alaska,02,OK
CA003074935,56.3167,-119.75,,,,,,OK
RSM00032389,56.3167,160.8331,,,,,,OK
SWE00137620,56.33,14.15,,,,,,OK
CA004067655,56.3333,-103.2833,,,,,,OK
RSM00026477,56.35,30.6167,,,,,,OK
RSM00027417,56.35,36.75,,,,,,OK
RSM00029418,56.35,78.35,,,,,,OK
USC00507421,56.3511,-133.6264,Prince of Wales-Hyder,02198,AK,Alaska,02,OK
CA005060999,56.3667,-94.7,,,,,,OK
UKM00003171,56.373,-2.868,,,,,,OK
SWE00137750,56.38,13.98,,,,,,OK
USC00505519,56.3831,-134.6497,Sitka,02220,AK,Alaska,02,OK
LG000026429,56.4,24.217,,,,,,OK
SWE00137774,56.45,12.55,,,,,,OK
RSM00031168,56.45,138.15,,,,,,OK
SWE00137782,56.46,13.66,,,,,,OK
RSM00028418,56.47,53.73,,,,,,OK
LG000026406,56.4831,21.0167,,,,,,OK
UKM00003100,56.499,-6.869,,,,,,OK
RSM00029477,56.5,93.283,,,,,,OK
SWE00137800,56.53,16.39,,,,,,OK
RSM00029456,56.533,89.317,,,,,,OK
SWE00137802,56.54,14.9,,,,,,OK
CA003075488,56.55,-115.2833,,,,,,OK
CA008502799,56.55,-61.6833,,,,,,OK
RSM00030385,56.58,121.48,,,,,,OK
USW00025628,56.6,-169.565,Aleutians West,02016,AK,Alaska,02,OK
RSM00027485,56.6,47.9,,,,,,OK
RSM00029405,56.6,76.567,,,,,,OK
LG000026424,56.617,23.317,,,,,,OK
CA003062697,56.65,-111.2167,,,,,,OK
CA003062696,56.65,-111.2167,,,,,,OK
RSM00028434,56.65,57.7831,,,,,,OK
RSM00029464,56.65,90.55,,,,,,OK
SWE00137836,56.67,12.92,,,,,,OK
SWE00135352,56.68,16.29,,,,,,OK
RSM00028465,56.683,66.35,,,,,,OK
USW00025329,56.8056,-132.9372,Petersburg,02195,AK,Alaska,02,OK
RSM00028481,56.817,70.617,,,,,,OK
RSM00028440,56.8331,60.6331,,,,,,OK
RSM00030393,56.8331,124.8667,,,,,,OK
SWE00158796,56.84,15.47,,,,,,OK
CA005061649,56.85,-101.0667,,,,,,OK
SWE00137890,56.85,13.88,,,,,,OK
SWM00002468,56.85,14.83,,,,,,OK
RSM00029481,56.85,95.217,,,,,,OK
CA005061648,56.8667,-101.0833,,,,,,OK
RSM00027402,56.883,35.867,,,,,,OK
RSM00028493,56.9,74.3831,,,,,,OK
RSM00029471,56.9,93.133,,,,,,OK
RSM00030372,56.9,118.2667,,,,,,OK
SWE00137910,56.92,18.1664,,,,,,OK
RSM00028491,56.933,72.667,,,,,,OK
SWE00137922,56.9494,13.0625,,,,,,OK
RSM00027347,56.95,40.967,,,,,,OK
CA003074190,56.9667,-117.45,,,,,,OK
USR0000AKAK,56.9739,-133.66,Petersburg,02195,AK,Alaska,02,OK
RSM00026359,57.0,28.9,,,,,,OK
RSM00027491,57.0,48.733,,,,,,OK
RSM00029328,57.0,82.07,,,,,,OK
CA003064528,57.0333,-111.5667,,,,,,OK
USW00025333,57.0481,-135.3647,Sitka,02220,AK,Alaska,02,OK
USW00025379,57.0575,-135.3267,Sitka,02220,AK,Alaska,02,OK
RSM00032287,57.08,156.7,,,,,,OK
RSM00028319,57.083,54.75,,,,,,OK
DAM00006030,57.093,9.849,,,,,,OK
SWE00137974,57.11,12.27,,,,,,OK
SWE00137978,57.11,12.78,,,,,,OK
SWE00137984,57.12,14.69,,,,,,OK
LG000026348,57.133,26.717,,,,,,OK
RSM00026389,57.133,33.117,,,,,,OK
RSM00027369,57.133,45.167,,,,,,OK
RSM00026378,57.15,31.183,,,,,,OK
RSM00028367,57.15,65.5,,,,,,OK
USW00025713,57.1553,-170.2222,Aleutians West,02016,AK,Alaska,02,OK
USW00025711,57.1575,-170.2119,Aleutians West,02016,AK,Alaska,02,OK
UKM00003091,57.18,-2.2,,,,,,OK
RSM00027329,57.2,39.417,,,,,,OK
RSM00029379,57.2,94.55,,,,,,OK
USC00503605,57.2178,-134.877,Sitka,02220,AK,Alaska,02,OK
SWE00138016,57.23,12.7,,,,,,OK
SWE00138020,57.24,18.38,,,,,,OK
CA004063757,57.25,-105.6167,,,,,,OK
CA004063753,57.25,-105.6,,,,,,OK
CA003073071,57.2667,-117.3,,,,,,OK
SWE00138028,57.27,16.41,,,,,,OK
SWE00138034,57.29,14.14,,,,,,OK
RSM00027355,57.333,43.117,,,,,,OK
RSM00027316,57.35,37.583,,,,,,OK
RSM00028334,57.35,58.217,,,,,,OK
SWE00138058,57.37,17.1,,,,,,OK
SWE00138070,57.3844,15.8033,,,,,,OK
LG000026346,57.433,27.033,,,,,,OK
SWE00138102,57.44,18.99,,,,,,OK
SWE00138122,57.5,14.47,,,,,,OK
RSM00027321,57.5,38.3,,,,,,OK
RSM00026393,57.55,34.567,,,,,,OK
RSM00027393,57.55,49.95,,,,,,OK
RSM00029313,57.57,79.43,,,,,,OK
SWE00138166,57.63,11.61,,,,,,OK
RSM00029363,57.633,92.267,,,,,,OK
UKM00003066,57.649,-3.561,,,,,,OK
RSM00026381,57.65,32.467,,,,,,OK
RSM00029393,57.65,99.53,,,,,,OK
RSM00031152,57.65,136.15,,,,,,OK
SW000002590,57.66,18.34,,,,,,OK
RSM00027373,57.667,46.633,,,,,,OK
SWE00138184,57.67,12.3,,,,,,OK
SWE00138202,57.71,16.46,,,,,,OK
SWE00138198,57.7158,11.9942,,,,,,OK
RSM00028321,57.717,55.383,,,,,,OK
RSM00028382,57.717,57.683,,,,,,OK
SWE00138216,57.72,14.99,,,,,,OK
RSM00027333,57.7331,40.85,,,,,,OK
SW000002550,57.75,14.07,,,,,,OK
LG000026313,57.75,22.6,,,,,,OK
USW00025501,57.7511,-152.4856,Kodiak Island,02150,AK,Alaska,02,OK
SWE00138226,57.76,12.95,,,,,,OK
RSM00030230,57.7667,108.0667,,,,,,OK
RSM00031123,57.767,130.9,,,,,,OK
SWE00138228,57.77,13.47,,,,,,OK
SWE00138236,57.78,13.17,,,,,,OK
LG000026247,57.783,26.033,,,,,,OK
RSM00029209,57.783,77.283,,,,,,OK
LG000026227,57.7831,23.2589,,,,,,OK
ENE00175087,57.79,26.0378,,,,,,OK
USR0000AHON,57.8,-135.1333,Hoonah-Angoon,02105,AK,Alaska,02,OK
USC00504991,57.8047,-152.3561,Kodiak Island,02150,AK,Alaska,02,OK
RSM00026258,57.8167,28.3331,,,,,,OK
RSM00026268,57.817,29.95,,,,,,OK
RSM00030252,57.82,114.02,,,,,,OK
SWE00138256,57.84,11.86,,,,,,OK
SWE00138258,57.84,14.43,,,,,,OK
USC00505884,57.8425,-152.4586,Kodiak Island,02150,AK,Alaska,02,OK
EN000026249,57.8458,27.0192,,,,,,OK
EN000026229,57.867,24.367,,,,,,OK
RSM00028240,57.883,60.067,,,,,,OK
SWE00138278,57.89,15.87,,,,,,OK
RSM00026298,57.9,34.1,,,,,,OK
RSM00027277,57.9,45.8,,,,,,OK
CA007116505,57.9167,-72.9833,,,,,,OK
LG000026218,57.917,22.05,,,,,,OK
SWE00138302,57.92,18.96,,,,,,OK
USC00507141,57.9578,-136.2214,Hoonah-Angoon,02105,AK,Alaska,02,OK
NOE00109631,57.9831,7.0481,,,,,,OK
RSM00026275,58.0,31.3,,,,,,OK
RSM00028224,58.0167,56.3,,,,,,OK
SWE00138350,58.06,11.65,,,,,,OK
NOE00105483,58.0667,8.0506,,,,,,OK
SWE00138338,58.07,15.24,,,,,,OK
RSM00029274,58.083,93.0,,,,,,OK
CA004061570,58.0833,-104.4833,,,,,,OK
SWE00138362,58.09,11.33,,,,,,OK
ENE00175019,58.0983,23.9703,,,,,,OK
CA007113534,58.1,-68.4167,,,,,,OK
SWE00138366,58.1,14.41,,,,,,OK
EN000026226,58.1,23.967,,,,,,OK
USC00503695,58.1072,-135.4278,Hoonah-Angoon,02105,AK,Alaska,02,OK
NOE00109640,58.11,6.5681,,,,,,OK
RSM00028214,58.133,52.583,,,,,,OK
USC00508584,58.1422,-133.7386,Juneau,02110,AK,Alaska,02,OK
RSM00028275,58.15,68.25,,,,,,OK
SWE00138386,58.16,12.65,,,,,,OK
CA003073730,58.1667,-116.35,,,,,,OK
CA004061632,58.1833,-103.7,,,,,,OK
USS0033J01S,58.19,-133.83,Juneau,02110,AK,Alaska,02,OK
USC00504812,58.1914,-152.3722,Kodiak Island,02150,AK,Alaska,02,OK
USC00502785,58.1917,-136.3436,Hoonah-Angoon,02105,AK,Alaska,02,OK
NOE00110447,58.2003,8.0681,,,,,,OK
USW00025522,58.2078,-155.9225,Lake and Peninsula,02164,AK,Alaska,02,OK
ENE00175011,58.2181,22.5064,,,,,,OK
EN000026242,58.2639,26.4614,,,,,,OK
RSM00026285,58.267,32.533,,,,,,OK
USC00502610,58.2761,-134.5139,Juneau,02110,AK,Alaska,02,OK
SWE00138432,58.29,15.24,,,,,,OK
USC00504094,58.2989,-134.4111,Juneau,02110,AK,Alaska,02,OK
RSM00029231,58.3,82.8831,,,,,,OK
RSM00030157,58.317,112.867,,,,,,OK
USC00500363,58.3183,-134.1003,Juneau,02110,AK,Alaska,02,OK
SWE00138446,58.32,13.04,,,,,,OK
UK000003026,58.33,-6.32,,,,,,OK
CA008503249,58.3333,-62.5833,,,,,,OK
NOE00133014,58.34,8.5225,,,,,,OK
RSM00027252,58.35,43.383,,,,,,OK
USW00025309,58.3567,-134.5639,Juneau,02110,AK,Alaska,02,OK
SWE00138464,58.36,12.36,,,,,,OK
EN000026214,58.367,25.6,,,,,,OK
RSM00027271,58.367,45.533,,,,,,OK
USC00500464,58.3814,-134.645,Juneau,02110,AK,Alaska,02,OK
NO000001465,58.3831,8.7917,,,,,,OK
NOE00109840,58.3831,10.7881,,,,,,OK
ENE00100914,58.3831,21.8153,,,,,,OK
RSM00029282,58.3831,97.45,,,,,,OK
CA003072723,58.3833,-116.0333,,,,,,OK
USC00504107,58.3869,-134.7658,Juneau,02110,AK,Alaska,02,OK
SWE00138486,58.39,13.84,,,,,,OK
SWM00002589,58.3942,19.1975,,,,,,OK
SW000008525,58.4,15.5331,,,,,,OK
USC00504103,58.4003,-134.5694,Juneau,02110,AK,Alaska,02,OK
USW00025322,58.4111,-135.7089,Hoonah-Angoon,02105,AK,Alaska,02,OK
CA001192341,58.4167,-130.0333,,,,,,OK
RSM00026291,58.417,33.9,,,,,,OK
ENE00175035,58.4194,24.4694,,,,,,OK
USW00025380,58.4292,-135.69,Hoonah-Angoon,02105,AK,Alaska,02,OK
RSM00029253,58.433,89.367,,,,,,OK
CA00119BLM0,58.4333,-130.0333,,,,,,OK
SWE00138508,58.4356,12.7075,,,,,,OK
UK000070765,58.45,-3.0831,,,,,,OK
RSM00029263,58.45,92.15,,,,,,OK
USC00503294,58.4561,-135.8692,Hoonah-Angoon,02105,AK,Alaska,02,OK
USR0000AGLA,58.4564,-135.8697,Hoonah-Angoon,02105,AK,Alaska,02,OK
CA007103280,58.4667,-78.0833,,,,,,OK
CA00710S005,58.4667,-78.0833,,,,,,OK
RSM00027242,58.483,41.533,,,,,,OK
RSM00032252,58.5,159.17,,,,,,OK
RSM00028138,58.5167,58.85,,,,,,OK
RSM00026179,58.517,31.25,,,,,,OK
SWE00138530,58.52,14.51,,,,,,OK
EN000026128,58.567,23.517,,,,,,OK
RSM00026167,58.567,29.8,,,,,,OK
RSM00027108,58.567,35.633,,,,,,OK
SWE00138560,58.57,14.57,,,,,,OK
ENE00175091,58.5728,23.5133,,,,,,OK
SWE00138568,58.58,16.1497,,,,,,OK
RSM00027199,58.6,49.6331,,,,,,OK
SWE00138578,58.61,12.2,,,,,,OK
