id,latitude,longitude,county,county_fips,state_id,state_name,state_fips,api_request_status
AR000087715,-38.95,-68.133,,,,,,OK
ASN00090015,-38.8556,143.5128,,,,,,OK
CI000085743,-38.75,-72.633,,,,,,OK
AR000877500,-38.733,-62.167,,,,,,OK
NZ000093292,-38.65,177.983,,,,,,OK
ASN00085099,-38.6297,145.8108,,,,,,OK
ASN00086127,-38.6078,145.5965,,,,,,OK
ASN00086373,-38.4612,145.3101,,,,,,OK
ASN00090180,-38.4583,144.0883,,,,,,OK
ASN00090184,-38.4306,141.5437,,,,,,OK
ASN00090175,-38.3906,142.2347,,,,,,OK
ARM00087688,-38.387,-60.33,,,,,,OK
ASN00086361,-38.3646,145.1785,,,,,,OK
ASN00090171,-38.3148,141.4705,,,,,,OK
ASN00090186,-38.2867,142.4522,,,,,,OK
ASN00090035,-38.2333,143.7925,,,,,,OK
ASN00085280,-38.2094,146.4747,,,,,,OK
ASN00086375,-38.1348,145.2637,,,,,,OK
ASN00085072,-38.1156,147.1322,,,,,,OK
ASN00085298,-38.1072,147.1317,,,,,,OK
ASN00090176,-38.0737,142.7744,,,,,,OK
ASN00087113,-38.0287,144.4783,,,,,,OK
ASN00086077,-37.98,145.0964,,,,,,OK
AR000087692,-37.933,-57.583,,,,,,OK
ASN00087168,-37.9075,144.1303,,,,,,OK
ASN00085279,-37.8817,147.5669,,,,,,OK
ASN00084150,-37.8717,148.006,,,,,,OK
ASN00086104,-37.871,145.2561,,,,,,OK
ASN00087031,-37.8565,144.7566,,,,,,OK
ASN00085291,-37.8383,146.2747,,,,,,OK
ASN00026020,-37.8333,140.7833,,,,,,OK
ASN00085296,-37.7481,147.1428,,,,,,OK
ASN00026021,-37.7473,140.7739,,,,,,OK
ASN00086068,-37.7408,145.0972,,,,,,OK
ASN00086038,-37.7276,144.9066,,,,,,OK
ASN00086383,-37.7239,145.4094,,,,,,OK
ASN00089112,-37.7067,142.9378,,,,,,OK
ASN00084144,-37.6924,148.0908,,,,,,OK
ASN00084145,-37.6922,148.4667,,,,,,OK
ASN00086282,-37.6655,144.8321,,,,,,OK
ASN00090173,-37.6486,142.0636,,,,,,OK
ARM00087679,-37.6,-62.383,,,,,,OK
ASN00084084,-37.5976,149.7289,,,,,,OK
ASN00090182,-37.583,141.3339,,,,,,OK
ASN00084016,-37.5679,149.9158,,,,,,OK
ASN00089002,-37.5127,143.7911,,,,,,OK
ARM00087637,-37.433,-61.883,,,,,,OK
ASN00088162,-37.3807,144.9654,,,,,,OK
ASN00084143,-37.3417,149.0228,,,,,,OK
ASN00079103,-37.295,142.6039,,,,,,OK
ASN00026091,-37.2906,140.8254,,,,,,OK
ASN00089085,-37.2775,142.9811,,,,,,OK
ASN00069137,-37.2622,150.0504,,,,,,OK
ARM00087645,-37.237,-59.228,,,,,,OK
ASN00088023,-37.2313,145.9124,,,,,,OK
ASN00084142,-37.22,148.2625,,,,,,OK
ASN00088164,-37.2091,145.8423,,,,,,OK
ASN00026105,-37.1776,139.8054,,,,,,OK
ASN00026026,-37.1628,139.756,,,,,,OK
ASN00083024,-37.145,146.4394,,,,,,OK
ASN00079097,-37.1169,141.8031,,,,,,OK
ASN00083090,-37.1017,147.6008,,,,,,OK
ASN00088110,-37.0809,144.2392,,,,,,OK
ASN00079105,-37.068,142.7412,,,,,,OK
ASN00088043,-37.056,143.732,,,,,,OK
ASN00079099,-37.0222,141.2657,,,,,,OK
ASN00088051,-37.0194,144.5203,,,,,,OK
ASN00070328,-37.0016,149.2336,,,,,,OK
NZM00093110,-37.0,174.8,,,,,,OK
ASN00026099,-36.9813,140.727,,,,,,OK
ASN00083085,-36.9767,147.1342,,,,,,OK
ASN00026095,-36.9655,139.7164,,,,,,OK
ASN00070005,-36.9113,149.2379,,,,,,OK
ASN00069147,-36.9077,149.8989,,,,,,OK
ASN00088109,-36.8886,145.1859,,,,,,OK
ARM00087643,-36.883,-60.217,,,,,,OK
ASN00083084,-36.8708,147.2755,,,,,,OK
ASN00082042,-36.8472,145.7308,,,,,,OK
ARM00087641,-36.833,-59.883,,,,,,OK
CIM00085682,-36.773,-73.063,,,,,,OK
ASN00083083,-36.7396,146.4671,,,,,,OK
ASN00081123,-36.7395,144.3266,,,,,,OK
ASN00079028,-36.6722,142.2991,,,,,,OK
ASN00069139,-36.6722,149.8191,,,,,,OK
ASN00079100,-36.6697,142.1731,,,,,,OK
ASN00026100,-36.6539,140.5212,,,,,,OK
CIM00085672,-36.582,-72.031,,,,,,OK
AR000087623,-36.567,-64.266,,,,,,OK
ASN00082170,-36.5523,145.9977,,,,,,OK
ASN00082076,-36.5353,147.4984,,,,,,OK
ASN00071041,-36.5031,148.304,,,,,,OK
ASN00071032,-36.4917,148.2859,,,,,,OK
ASN00081049,-36.4378,145.2672,,,,,,OK
ASN00081125,-36.4289,145.3947,,,,,,OK
ASN00082138,-36.4206,146.3056,,,,,,OK
ARM00087648,-36.35,-57.733,,,,,,OK
ASN00080091,-36.335,145.0638,,,,,,OK
ASN00078015,-36.3092,141.6486,,,,,,OK
ASN00070217,-36.2939,148.9725,,,,,,OK
ASN00080128,-36.2847,143.3341,,,,,,OK
ASN00069017,-36.2519,150.2275,,,,,,OK
ASN00070278,-36.2318,149.1243,,,,,,OK
ASN00072162,-36.2304,148.1405,,,,,,OK
ASN00069022,-36.2144,150.1358,,,,,,OK
ASN00082139,-36.2136,147.5394,,,,,,OK
ARM00087640,-36.2,-61.067,,,,,,OK
ASN00082169,-36.1828,147.8938,,,,,,OK
ASN00080015,-36.1647,144.7642,,,,,,OK
ASN00025557,-36.1058,140.3273,,,,,,OK
ASN00082039,-36.1047,146.5094,,,,,,OK
ASN00072023,-36.1039,147.0329,,,,,,OK
ASN00025507,-36.098,140.3556,,,,,,OK
ASN00072160,-36.069,146.9509,,,,,,OK
ARM00087563,-36.067,-59.1,,,,,,OK
ASN00081124,-36.0294,146.0306,,,,,,OK
ASN00074034,-35.9887,146.3574,,,,,,OK
ASN00072091,-35.9383,148.3842,,,,,,OK
ASN00072161,-35.9371,148.3779,,,,,,OK
ASN00069018,-35.9093,150.1532,,,,,,OK
ASN00069148,-35.9004,150.1437,,,,,,OK
AR000875440,-35.867,-61.9,,,,,,OK
ASN00022803,-35.8426,138.1327,,,,,,OK
ASN00074106,-35.817,145.6004,,,,,,OK
ASN00072043,-35.778,148.0141,,,,,,OK
ASN00022823,-35.7549,136.5959,,,,,,OK
ASN00080023,-35.7236,143.9197,,,,,,OK
ASN00069134,-35.7234,150.1872,,,,,,OK
ASN00077010,-35.7151,142.3569,,,,,,OK
ASN00022841,-35.7114,137.5231,,,,,,OK
ARM00087532,-35.696,-63.758,,,,,,OK
ASN00024518,-35.6902,139.3375,,,,,,OK
ASN00023875,-35.5695,138.2864,,,,,,OK
ASN00074258,-35.5575,144.9458,,,,,,OK
ASN00023804,-35.5544,138.5997,,,,,,OK
ASN00070349,-35.5293,148.7721,,,,,,OK
ASN00023894,-35.5194,138.8177,,,,,,OK
ARM00087506,-35.494,-69.574,,,,,,OK
ASN00069132,-35.4253,149.7835,,,,,,OK
ASN00070339,-35.4184,149.0937,,,,,,OK
ASN00025562,-35.3778,140.5378,,,,,,OK
ASN00077094,-35.3766,143.5416,,,,,,OK
ARM00087596,-35.367,-57.283,,,,,,OK
ASN00069138,-35.3635,150.4827,,,,,,OK
ASN00018115,-35.3365,136.1174,,,,,,OK
ASN00070015,-35.3,149.1,,,,,,OK
ASN00024580,-35.2836,138.8934,,,,,,OK
ASN00022049,-35.2795,136.9392,,,,,,OK
ASN00023887,-35.1712,138.6783,,,,,,OK
ASN00023885,-35.1586,138.5057,,,,,,OK
ASN00072150,-35.1583,147.4573,,,,,,OK
ASN00024521,-35.1234,139.2592,,,,,,OK
ASN00076064,-35.1201,142.004,,,,,,OK
ASN00022046,-35.1121,137.7395,,,,,,OK
ASN00068151,-35.0936,150.8049,,,,,,OK
ASN00025006,-35.09,139.8972,,,,,,OK
ASN00076047,-35.0694,142.3158,,,,,,OK
ASN00024584,-35.065,139.2273,,,,,,OK
ASN00023733,-35.0639,138.8509,,,,,,OK
ASN00073141,-35.0479,148.1075,,,,,,OK
ASN00009500,-35.0289,117.8808,,,,,,OK
ASN00073007,-34.9997,148.5984,,,,,,OK
ASN00022018,-34.9906,137.3995,,,,,,OK
ASN00023842,-34.9784,138.7088,,,,,,OK
ARM00087593,-34.972,-57.895,,,,,,OK
ASN00023031,-34.9697,138.6331,,,,,,OK
CI000085629,-34.967,-71.233,,,,,,OK
ASN00023034,-34.9524,138.5204,,,,,,OK
ASN00009998,-34.9469,116.7222,,,,,,OK
ASN00068072,-34.9469,150.5353,,,,,,OK
ASN00009741,-34.9414,117.8022,,,,,,OK
ASN00023000,-34.9254,138.5869,,,,,,OK
ASN00023090,-34.9211,138.6216,,,,,,OK
ASN00009871,-34.8361,116.0308,,,,,,OK
SF000068920,-34.833,20.017,,,,,,OK
ARM00087576,-34.822,-58.536,,,,,,OK
ASN00070330,-34.8085,149.7312,,,,,,OK
ASN00023013,-34.7977,138.6281,,,,,,OK
ASN00070263,-34.7495,149.7034,,,,,,OK
ASN00022031,-34.748,137.5276,,,,,,OK
ASN00023878,-34.7253,138.9273,,,,,,OK
ASN00023083,-34.7111,138.6222,,,,,,OK
ASN00074148,-34.7071,146.5126,,,,,,OK
ASN00068242,-34.6533,150.8609,,,,,,OK
ASN00049002,-34.6398,143.561,,,,,,OK
ASN00073142,-34.6299,148.0364,,,,,,OK
ASN00009581,-34.625,117.6361,,,,,,OK
ASN00074037,-34.6223,146.4328,,,,,,OK
ASN00018192,-34.5993,135.8784,,,,,,OK
ARM00087509,-34.588,-68.403,,,,,,OK
AR000875850,-34.583,-58.483,,,,,,OK
ASN00009964,-34.5714,117.0106,,,,,,OK
ASN00009968,-34.5683,116.3367,,,,,,OK
ASN00068241,-34.5638,150.79,,,,,,OK
ARM00087582,-34.559,-58.416,,,,,,OK
ASN00023343,-34.5519,138.8342,,,,,,OK
ARM00087548,-34.546,-60.931,,,,,,OK
ASN00068239,-34.5253,150.4217,,,,,,OK
ASN00023122,-34.5106,138.6763,,,,,,OK
UY000086565,-34.483,-54.3,,,,,,OK
ASN00023373,-34.4761,139.0056,,,,,,OK
ASN00009592,-34.4478,116.0433,,,,,,OK
ASN00024024,-34.439,140.5978,,,,,,OK
ASN00073151,-34.4292,147.5111,,,,,,OK
ASN00070080,-34.4048,149.8197,,,,,,OK
ASN00022008,-34.3745,137.6733,,,,,,OK
ASN00009518,-34.3728,115.1358,,,,,,OK
ASN00068228,-34.3691,150.9291,,,,,,OK
ASN00022015,-34.2971,138.0014,,,,,,OK
ASN00009573,-34.2508,116.145,,,,,,OK
ASN00073138,-34.2493,148.2475,,,,,,OK
ASN00075041,-34.2487,146.0695,,,,,,OK
ASN00076031,-34.2358,142.0867,,,,,,OK
ASN00024048,-34.1983,140.6766,,,,,,OK
ASN00024511,-34.1754,139.0847,,,,,,OK
AR000087534,-34.133,-63.367,,,,,,OK
SF000104560,-34.083,21.25,,,,,,OK
ASN00068257,-34.0615,150.7735,,,,,,OK
ASN00047016,-34.0398,141.2652,,,,,,OK
ASN00068192,-34.0391,150.689,,,,,,OK
ASN00009746,-34.0281,115.1042,,,,,,OK
SF000288380,-34.017,22.383,,,,,,OK
SFM00068842,-33.985,25.617,,,,,,OK
ASN00022050,-33.9703,137.6628,,,,,,OK
SFM00068816,-33.965,18.602,,,,,,OK
ASN00010622,-33.9644,118.4889,,,,,,OK
ASN00009617,-33.9486,116.1311,,,,,,OK
ASN00066037,-33.9465,151.1731,,,,,,OK
ASN00050017,-33.9382,147.1962,,,,,,OK
ASN00009961,-33.9306,120.1283,,,,,,OK
ASN00066137,-33.9181,150.9864,,,,,,OK
ASN00066194,-33.9057,151.1134,,,,,,OK
ASN00073014,-33.9029,148.1718,,,,,,OK
ASN00067108,-33.8969,150.7281,,,,,,OK
ASN00010905,-33.8878,119.1092,,,,,,OK
ASN00066062,-33.8607,151.205,,,,,,OK
ASN00067119,-33.8511,150.8567,,,,,,OK
ASN00065111,-33.8449,148.6497,,,,,,OK
ASN00066196,-33.8414,151.2633,,,,,,OK
ASN00009789,-33.83,121.8925,,,,,,OK
ASN00021131,-33.8226,138.5933,,,,,,OK
SF000236780,-33.8,19.9,,,,,,OK
ASN00009842,-33.7964,115.6658,,,,,,OK
ASN00066124,-33.7917,151.0181,,,,,,OK
ASN00021133,-33.7676,138.2182,,,,,,OK
ASN00020028,-33.7622,140.1251,,,,,,OK
ARM00087448,-33.73,-65.387,,,,,,OK
ASN00067113,-33.7195,150.6783,,,,,,OK
ASN00063039,-33.7122,150.3087,,,,,,OK
ASN00018116,-33.7081,136.5026,,,,,,OK
ASN00063077,-33.7065,150.5848,,,,,,OK
ASN00018014,-33.7011,136.4937,,,,,,OK
SF000347620,-33.7,25.433,,,,,,OK
ASN00066059,-33.6908,151.2253,,,,,,OK
ASN00009603,-33.6858,115.4008,,,,,,OK
ASN00010916,-33.6856,117.6064,,,,,,OK
ASN00009542,-33.6825,121.8275,,,,,,OK
ASN00063063,-33.6774,149.8374,,,,,,OK
ASN00018069,-33.6501,134.888,,,,,,OK
CI000085585,-33.633,-75.817,,,,,,OK
ASN00063292,-33.6185,150.2741,,,,,,OK
SF000227590,-33.617,19.467,,,,,,OK
ASN00067033,-33.6022,150.7794,,,,,,OK
ASN00067105,-33.6004,150.7761,,,,,,OK
ASN00010633,-33.5803,120.0458,,,,,,OK
ASN00009534,-33.5719,115.8247,,,,,,OK
ASN00012044,-33.5547,120.6997,,,,,,OK
ASN00009519,-33.5372,115.0189,,,,,,OK
ASN00075032,-33.4915,145.5249,,,,,,OK
ASN00063226,-33.4769,150.1303,,,,,,OK
SF000414170,-33.467,18.717,,,,,,OK
CIM00085577,-33.433,-70.683,,,,,,OK
ASN00063005,-33.4289,149.5559,,,,,,OK
ASN00063291,-33.412,149.654,,,,,,OK
CIM00085574,-33.393,-70.786,,,,,,OK
ASN00047029,-33.3856,142.5696,,,,,,OK
ASN00063303,-33.3813,149.127,,,,,,OK
ASN00065103,-33.3627,147.9205,,,,,,OK
ASN00009994,-33.3608,116.1717,,,,,,OK
ASN00009965,-33.3567,115.6447,,,,,,OK
ASN00063254,-33.3211,149.0828,,,,,,OK
ASN00010647,-33.3075,117.3403,,,,,,OK
ASN00061375,-33.2894,151.2107,,,,,,OK
ASN00075039,-33.2833,146.3707,,,,,,OK
SF000508870,-33.283,23.5,,,,,,OK
SF000570480,-33.283,26.5,,,,,,OK
ASN00061366,-33.2815,151.5766,,,,,,OK
ARM00087436,-33.273,-66.356,,,,,,OK
UY000086490,-33.25,-58.067,,,,,,OK
